ID,Is_Lead
EAFMI4XB,0.055914447
FZ2AO3L6,0.100059666
KKMRPQTD,0.52770334
P3MCGWBZ,0.042437453
HJWWMUQN,0.256258
DMJHXCCF,0.22823618
K7X4JOMA,0.055288807
VIKW8MPF,0.056445774
79NKWZL2,0.02685185
UGW8CH7H,0.21082677
6CMQ47XY,0.12071742
YNKK8AHV,0.3169055
4UTZ4ULR,0.05122589
GDXNWV93,0.05995209
KFNCK4YT,0.13703597
BVMQB5M9,0.24902742
YXQKFFFL,0.17214568
ZFPHAJMD,0.24293825
RT5KIJQB,0.20136338
JDI4JVFF,0.14923282
BQHSHUMH,0.19950949
3SM5GXLV,0.8023885
PQYDRSHR,0.19170071
VKGVW9T4,0.9035252
LFRKICUF,0.16461675
SYTOPZPX,0.05393341
BBVW3MYM,0.25758442
H8XDAYTX,0.06109437
D54BEI3H,0.061414704
BCVDV3KF,0.035927564
JNHXSJY3,0.10137974
KSCKACVZ,0.2045079
EZY3D3RG,0.051011696
C7NFMP5R,0.3973675
G5SKZDVR,0.024119355
EW7ZXSSX,0.5252882
GJAYMAD5,0.056237888
LFB7MPFU,0.05036718
KFBNTQ4E,0.072739944
L2MK7MPI,0.07539676
UPKS2R8E,0.028948864
XAE7UTJ6,0.84367496
JGIT7ZJI,0.045097012
BVB6VFVQ,0.05712419
LYPPIUS5,0.123992376
EHHEZH8N,0.103379205
HJKROYC3,0.05107831
4CLDGLJX,0.05166593
4AVZFYXS,0.06921442
7PSPKDAY,0.23878661
GCPJKPHN,0.05867093
PGXLBD2P,0.30864656
Z7UV77EM,0.06297474
8EDC6S3X,0.4040488
F6BEX84P,0.054096878
NBJECDAD,0.061030272
E7LJEPKF,0.48929247
GDWDTBAM,0.42871323
HNCNWWLI,0.8262548
QILUTCNQ,0.046273734
MAQ2SVAN,0.17828754
YCPEP9WS,0.057171684
XLKVBVAS,0.7836052
BEFG5POS,0.85542995
G73MRFEC,0.06997324
6VJGCNF2,0.05630454
JJEVVLDE,0.41762093
SUJHT4UP,0.05494925
5QSVFOSB,0.06528102
WZORPV56,0.37584713
SSNHJXY3,0.24985105
8V7NQWLC,0.1400977
NWR68ZDA,0.051021475
NBNUCRJ3,0.6223661
HA6K65C3,0.3087694
HDHJTZDI,0.082974605
YJCWXF4B,0.05400304
8WX4FHOI,0.07538569
LF3GECZD,0.20022835
BRWDCEET,0.05452335
SVPR3HPS,0.07463295
AUKLQY3A,0.05400304
WRX9SJDY,0.39983338
ZOBMCL8F,0.05297274
LGSWR2H7,0.019636026
KYU4FGA6,0.057972893
DBKWHVIJ,0.059157718
BMEXZ2QP,0.17623341
BZVXG5UA,0.5192102
APHEZPGA,0.0579002
EPXHQBWD,0.11223693
VUT99XJD,0.058960702
UZKXB8DS,0.24816884
WP27OYRP,0.18380976
GOGZZWLC,0.08871831
UPSZDZAQ,0.80195165
3GZQWPCN,0.060297087
UCLTTCOY,0.041716836
3KEJGRP6,0.8752942
E6EBLYHF,0.0536192
HXDMDHBP,0.18606749
7HJCHMMF,0.8390207
BWGWNSIJ,0.030487554
J5QRXJO6,0.01772875
JPP56U59,0.07683206
YDJTR8F9,0.055327497
WGOGS4YE,0.052282017
DJPGWCDG,0.028671473
B5WPKFTM,0.8041804
GDV45XFO,0.06060043
PVZAWY96,0.062400647
GNEFHDX2,0.03966138
CDDJBWQJ,0.20867509
9XPUUXPS,0.17701972
E93GDDVX,0.79265696
9PUDKAAJ,0.05931092
HSXZX3KP,0.06162274
RNR7J5BU,0.05661379
2ZSESNPW,0.52942854
DUKY8N8M,0.277115
AIJME9XP,0.28171238
ED4UH3ZN,0.03515818
QVKBCAHD,0.27288878
BUAXXZWR,0.15464097
HVVR9DA9,0.5289288
Q9KMVUBS,0.9818885
AB93IUNN,0.057242487
Z92B9TCA,0.023009045
K9LTUH7J,0.25427055
TBBVVTT2,0.2176544
RHVYFUKC,0.055369366
QPRRSZBZ,0.027725372
Y7HIAE4I,0.49815375
BKF8FPY3,0.8817697
YOHVC8C8,0.05208955
HCC4SKG3,0.07484941
LG9PSSAL,0.50425357
Q7FZJLFZ,0.45104185
4AXGGKYW,0.059075784
JRPTOSAR,0.38939315
BHPZEEXG,0.84555095
NMXSURPO,0.020952089
QEEPGNDM,0.02926208
EVM9GJVZ,0.5583423
DSVQFTLG,0.27734137
FGCIR3JM,0.8588043
N5ETSOVV,0.05148847
5SVCJBZZ,0.051107023
W5FEDR2C,0.054180034
HYBAHR5Z,0.05568035
BRP53DXW,0.052190416
DSSQK8VN,0.42032945
NP6XNKQT,0.060047824
JRATX28M,0.1500062
BTWPS45E,0.8392419
N8H9JEKN,0.10277665
Z8BR2VZL,0.04860744
DRUJNMD8,0.1900034
CPC5DJY4,0.071150586
RXAPVR57,0.14725536
7SIWMU3E,0.058025584
SMVPWFXK,0.05918503
GSROQLWV,0.19318263
BBCSIHRE,0.055868737
C5HT6JFN,0.07756346
QHXEJIAH,0.25518247
AZPCZTXI,0.2077874
8RTFE4PQ,0.05492208
S5F3L3XE,0.038857434
M6X7UIS2,0.027600419
SIOEP3NH,0.18815824
OFYZ4SZO,0.20652948
EIK4M7YZ,0.05416193
AWFFBYOW,0.029537601
CPEIWIKM,0.08576835
K33MHN2Q,0.12169502
3GJWYU7Y,0.7284384
ZMSAZWFB,0.46341217
VL7NSF9T,0.18436083
YKWOJAUB,0.4237478
K5QY9ZPT,0.29512748
TAHZNXYW,0.20881276
TXEJ2EAT,0.29698095
5YHXHHWG,0.022035748
255ZYFZG,0.8149709
BVX47CMW,0.026899926
TDLTDVCE,0.06797851
UGPI3MCG,0.05312638
GPUKWXB4,0.17543559
W78ZEFZK,0.87298584
F59F4VQ8,0.031407107
WZ25LPDI,0.41770187
LHET2GBA,0.055488393
NOZF8LNM,0.050464917
4N7JEORK,0.5389306
SGIC8XCB,0.14103286
WDNZPYXM,0.048889454
NUOFS2XP,0.045650817
HKHM43UY,0.24033573
FY5ADRSU,0.06102283
VQDJASWT,0.21054788
DM946SMO,0.08012304
PJQ8WBJU,0.8408461
GZP3CGJE,0.42625278
MIVJJJJA,0.15020533
5KDB7DUE,0.041518547
I5QHGAVM,0.06373257
ES9Q85F3,0.05748225
VK3SJ7GM,0.14901708
4YYB2M8T,0.13013908
PPXCMXYQ,0.84891963
32BAKBMM,0.05857802
KMUEE7MF,0.412162
NGLQZV3G,0.05672154
AWXUWKBW,0.27014598
K8REU8D3,0.5915056
MAYGEIF7,0.9943877
N2AV4QNQ,0.0571301
6JVXYGN9,0.8653372
GSNZHXB8,0.06678396
YJSLCGCB,0.07519404
B47KSH7M,0.03050993
6JUT3YZ2,0.052649353
AYWFMS8L,0.4991383
NHWXKSXR,0.053146884
VNR6UZIK,0.26124367
JWGJEFLW,0.09743935
BKNVUWWY,0.061448507
BWJAEWYG,0.23585838
BAGHXRLS,0.15322907
DZNJQBSZ,0.7361662
BPUKEMMU,0.2653483
A8CT8UPY,0.054563697
MV6DVX2X,0.061089445
LGBEZYWA,0.08717563
ICYSLOKC,0.06317579
TOECM6KJ,0.12865552
TFD9EAWY,0.43325844
XCVQIW5Z,0.87839216
D5NSTJN6,0.23097426
ZEEAC3SH,0.8200932
9ZTB9JCI,0.022987846
M2SJEW7N,0.06081653
CSOX4VS7,0.54019094
FMPT8V5W,0.1481438
BPEQ4EPR,0.7389334
WDE3VYOF,0.059382737
7UQPGCQO,0.019465724
WWXKYTX5,0.04705399
9HEVZRPJ,0.9141504
3VT68LBF,0.05126722
789UACEW,0.48007253
QB7KXZXJ,0.057841346
4A4D2URF,0.0501755
G6D98UBT,0.15621604
6EJML7C5,0.028704
JHIOTAQH,0.3709361
RSH6VRGJ,0.06352242
KRRYPJMV,0.07033618
RSQKFIN5,0.040878307
5LNXHELO,0.57613605
F27ZHCED,0.058848575
ZKUDQ5MO,0.2759624
MBGSHSSS,0.16083196
YCOPHKHT,0.6019362
ENZWHOUI,0.56061935
LLAYHUPF,0.4900764
EBWYKT77,0.06424965
2NAKJ8XX,0.058028307
GCFHDYJY,0.35817063
BVWTNWAV,0.042262796
ZNGWQEOU,0.04849704
AJGZXM2M,0.042113718
CZ4YQBKJ,0.16977713
EX9QKVCJ,0.4855538
NPD2UFVD,0.025850663
45HS8RFD,0.02470696
IQMUDV9P,0.77676225
B8T2BMO8,0.03391062
E5K4RBRP,0.358908
EWHNHKVY,0.05065127
IDBWWYE8,0.05263942
MZEKBSDA,0.84697765
FCFVY8UN,0.06357406
7A2PBQPM,0.6879585
HH3MW5TM,0.8256652
AMBUXEG8,0.82518953
TX3EL3EZ,0.050883632
ZXYWF3JN,0.05221054
KZKHKBMB,0.544233
JJNXWZBR,0.032853898
PDSFZTZ2,0.057311837
LOFWZNLA,0.4116893
SMK3ZTC7,0.070245214
FFNDRLBK,0.81555605
JZDWE8CJ,0.0347605
EHAXTDEZ,0.14519076
HQ6U2FDS,0.024113685
XACBANVU,0.102787934
XQQ2ZT7D,0.81402105
JVXDSTGG,0.28270906
ZYCENSRZ,0.05846797
KTQDNSFO,0.5031368
AYWGMETH,0.070871055
RDKRZYL2,0.016669251
DTF68SGA,0.049616832
X4HKJN9K,0.18873517
WHZ4IPNF,0.39293653
9LUJJQ3I,0.8032472
7KDRN8T9,0.031464413
LMUQTEYF,0.8696536
W2H9YRFP,0.82163584
YZ5JYFUR,0.34624988
G97YRASD,0.34459293
IFW2TUZ7,0.06116718
3MY73ERT,0.04977538
WSVGDUON,0.055406593
PTK9R5EN,0.045755353
FN4MU7GY,0.22895487
XQFSBINB,0.47015938
3PCDKUDQ,0.060796898
S3SQVHOF,0.059116904
ND2IICHE,0.061664525
HHF6NTTV,0.0688628
DWFAWYOS,0.029961687
GJYAJATI,0.12789148
EMGBPGVW,0.30486262
OGMFDGXJ,0.057841346
OFZNTXDV,0.17794123
BZ9E5EAS,0.1652346
EKCXMNGZ,0.04180902
MYZ6E9XS,0.048962828
VMNNEBSX,0.031214962
EUOYWFS3,0.06294228
SPDW2M7H,0.22918196
MD7EVNY6,0.37210628
GSKUC8MA,0.27512795
EFVSUTVF,0.05539699
IYNG9HUK,0.058708128
EFNV58AV,0.045863174
CZNJYBDF,0.13617164
RGATFZ2Y,0.0419817
TGSJHJIK,0.061634235
HAVHDTMC,0.14313702
FGLTZWN4,0.05995209
B47W7EXG,0.02222151
JVJUWRLE,0.0979723
EME7INDA,0.0303112
KZGSXIEU,0.087106474
O87KYXNV,0.8265926
UTQQ3CES,0.0314674
AH6WGRGE,0.19221507
Z8T6HXRM,0.04227535
ZUSBT6EC,0.88563114
KRWJHB8Z,0.100251265
PYDWAKBV,0.06422954
NK3C6NUU,0.2338361
R6GTNGM7,0.051574804
AGGT3AHZ,0.35623193
QIBERJXY,0.54904395
MXNFNGZX,0.849036
AWGHBKRL,0.8278798
9M7E7ZZE,0.06670415
27E6QCAD,0.05752588
HPT6AGMX,0.056623343
TYKAMP3V,0.06258103
CUJ2GDKG,0.063751385
ZMQTPREY,0.2351845
NEUBCWIM,0.05269855
PMCDFTJK,0.048660778
GOWP93MV,0.73550487
YY9GAGXE,0.032168735
CKDYMWVQ,0.06588281
CBJHMP4Z,0.86386883
RZNQSMTB,0.09764611
XJMISWAB,0.04453251
2LBGBMZK,0.48012188
CQM6KEEF,0.17004524
QT2R5ZJP,0.27240637
SZUKXMNX,0.04010326
DPXJWFEF,0.052291825
73YN35JW,0.047031425
SDSX8FAU,0.5139514
3MXKI9QS,0.46244583
MT5VCPS3,0.05628323
NCEKDGQG,0.3981866
ABE2HMSQ,0.18033496
BVOX3Y88,0.07425095
X8XNSPM8,0.31509385
82QEZOCM,0.058687683
EYYUER8G,0.060189158
MRKVVTWP,0.06322757
6WNIADIF,0.11521151
FCFU6YVX,0.053568818
3G8XOQCA,0.18691729
2ZONVHWD,0.028754855
UMI6UXCW,0.06182902
3DD6WHWY,0.9851945
DDG45VNC,0.13544229
PKZONQAH,0.7910038
J4TYBCUR,0.9002302
POXQDXFP,0.060314693
B8IHTWXW,0.021109115
GWCKCCRE,0.0493321
JD5HPPGG,0.056429286
WAZJHUJI,0.19848819
5A8CKPNZ,0.056641225
TSF8GDEW,0.034090642
N4GFUCJU,0.059772618
NANUZNEH,0.14456834
NQQZDJJB,0.47655743
ZEDSTRCD,0.043704264
3URIFWCL,0.049352016
BUVPHN4P,0.05712419
KW4TRRTK,0.023677299
VESWHQEG,0.09596979
R8KPSP3D,0.055189565
QUXNXKQV,0.066499256
5KJCF6R5,0.12871134
4JPJLYQE,0.122887
KF5KCWSH,0.865664
MXCXJPHR,0.05521191
MTQZ55YM,0.057350375
ZVBP3KBX,0.044138066
YFBKNTSC,0.44519997
9YGXF6AP,0.05559605
CJSU9KWB,0.33746225
4HIIFCKZ,0.14336298
ED4TPSF6,0.14065634
NHAEGEIB,0.050751355
ZJCCN9A2,0.054939248
NSGMATOH,0.04883971
EZHBBVSZ,0.9898197
Y423UXD6,0.22790527
D3MFPVPJ,0.057157446
I6NDQFDV,0.07151668
SGJWDDFB,0.19748512
DQ7RBWHQ,0.11779677
HFHSQYWT,0.50575626
CHAWMKGX,0.89424574
5TBXXXT3,0.025983127
SJYXQSPX,0.43270016
CQQF48ME,0.19659875
G2W5QXHN,0.13838494
SRMK4GTF,0.11250666
JWBJU7PK,0.05013753
F5PNTF6A,0.14774323
YVW5CRGF,0.4090269
RDHCKSWZ,0.46490622
4R4DYUMG,0.059476085
PKYYBK2D,0.061787695
9OS76NTU,0.032624528
NL6UXDVP,0.42542022
2UW6XCAQ,0.08502976
BVLHPBYA,0.14388365
ED5VMTV9,0.059852935
JAMITLP6,0.16557999
CU9NDXS6,0.06857586
CSUCRZ7Y,0.073067375
GXZJE7GZ,0.08331415
BV87HOUP,0.22823618
HDYWQZQH,0.05412021
BGFHHECH,0.048117112
FXYIG9GL,0.49426964
3QG6DTDB,0.055736545
7QQKUGWM,0.075098634
JQ32VPFH,0.27862373
UOSWVWPY,0.073906615
UTCNDMWM,0.024830548
IEAK4CRC,0.259749
YCJTACKG,0.14543742
MSJKFPBX,0.82575506
9NMLJXGD,0.67618114
EYGX66WI,0.053198412
F4VLCWE3,0.036594424
5XS9XAUA,0.21174696
JMRFQZT6,0.26416025
NQGJ3TMD,0.033830736
DAC4DCNX,0.13704728
N9KANPVU,0.4972617
2JM7XPZX,0.06391983
L6JTTW9N,0.059299737
BAEZFVKK,0.06479893
SZQ85TJY,0.4662412
MT4Z3NN5,0.82028264
BDPFBU8O,0.060285162
7VOMLSTR,0.9036195
JZ4ERME9,0.43125808
SANLTGFU,0.05462435
NCG5ETLR,0.06679584
QDUA6QQE,0.058727875
PX7G8TSH,0.055288807
HHQFNYTY,0.04459472
HA58SYSR,0.036387213
BTAZFYS2,0.06360902
92WP5XSB,0.059563365
ZPB5QI6H,0.05707821
5YBQEXPJ,0.06684123
ZJCJBEMR,0.028334009
KXDZSNE7,0.84667706
KRYJOZTZ,0.055252403
MKOFB5UH,0.027360495
FQHXRCKH,0.056402605
G4IWFVKH,0.12363522
MEXHFCSE,0.039585035
HJ476HMH,0.061003458
GZHXK8RP,0.13702156
JTVPSHNP,0.124451466
RFUSK6SZ,0.0754336
MFSXR6NW,0.057797603
XJF6KHKS,0.055788845
HSQBTXCG,0.12055071
FG2OPG9E,0.4103839
4I2BDDGW,0.17701459
SQSN6BMD,0.77190614
FCVBXF67,0.031463724
NLPAFTFF,0.83470404
3MKF3GFU,0.028334009
BYGY6QJ4,0.055145744
4XUXUMDR,0.0239568
HM5DRHYV,0.062372215
HMTRVAIW,0.06133341
8PKFTSEB,0.06309997
ZNDWZU9G,0.039634548
HHTLA9HB,0.3279609
ZZOKUARW,0.13493946
XVGEOYQY,0.054020476
RGKAALJK,0.30199254
B2KFKJXJ,0.3095121
YTPFM6UU,0.047120806
GPETEZDE,0.2890561
BLN55KKN,0.3631171
CSYCVJDE,0.059978094
NYWIEOPP,0.14681531
MLIFBCOE,0.035340007
B9I3HHT7,0.05707821
9NZLN9CG,0.05350848
NWPCEKS5,0.80924195
NXTW8WUS,0.37343782
CJLON6EI,0.030978927
MLRKADSC,0.08017145
YSQZ9IGB,0.094175525
7EYTRBP3,0.028044214
LMHTFQWJ,0.21443328
CLG5GILZ,0.037873786
FZLNR88S,0.87664497
5XDHTL4B,0.15378244
9VKNLWMU,0.0997628
YS5QE4JU,0.79225785
B6NRDIFN,0.17128316
F3PJB8LW,0.17581105
DFGEQQXJ,0.058261685
DKCZVROU,0.056445774
NGNASIQ5,0.050351318
XGMRYTIY,0.16740641
JYXTCNBC,0.13677447
HVFWDSHB,0.10832549
Q2BJTPQG,0.06313525
RJAQKFCB,0.264888
XY7HHPMX,0.29373598
8UTGDT5A,0.18029091
FTDCS8UD,0.058031432
G6ZZTOVW,0.3047362
DQW2STSM,0.03895601
MXLUODQN,0.07062415
SWGZBYTH,0.043651212
D2GAM3VY,0.05871275
EBPQYJ2N,0.05243525
52K9435L,0.060653374
7RGLQPEY,0.062557414
GXMDVPSZ,0.06805713
NTSWSHWA,0.05707821
DGHI3ML2,0.29619473
3VCUI52H,0.03573821
UKW9R3YZ,0.2285516
K3DQMBEF,0.02561006
EVZRA8D2,0.080633886
SRNGENPK,0.8358639
HIENUFTT,0.05361134
NSZTOCJY,0.05028991
5V2MSA8H,0.48616377
XLRUR4ST,0.8383886
C7WTQVHY,0.056234222
XWFPLQHF,0.18718173
VKBASGQL,0.40534937
MWAOO5CJ,0.053227987
MYFSREHX,0.05269855
HTXVQS3I,0.99116486
E5OSJVYC,0.46599588
V74VZ876,0.2795527
3LIUIEF7,0.8425772
VVHPJKHA,0.03666822
G6ETWHY5,0.040585935
8ZTWEXEH,0.052352346
GA2GSCPW,0.054944087
DQWOCFU6,0.04584956
EEYZVKAS,0.036927816
5LQYTPON,0.043628316
5FQ6XGRA,0.8159597
HFWCN6JR,0.052755542
7AQCRJHG,0.15576485
6S6KFPHK,0.052778766
DP4DJSST,0.2201073
E7MXVVRD,0.28398213
FXHK99RV,0.03202805
CSWINA4S,0.058261685
6UZRHEBB,0.54237145
MCHSG2PQ,0.10092963
RRDWJ5VX,0.052204687
TDWSB3CA,0.11553288
4CSCZRA4,0.9573894
KWHMJNBR,0.049689192
ITYTKE6E,0.13640548
GPEZK778,0.81225026
DXDGJSOC,0.09730725
B4THPFPP,0.6881668
D96C4TZ7,0.0527495
84ZIHVVA,0.18482053
TN3KGFAZ,0.1803942
BWNTX8ZD,0.028390704
FHAEBJAX,0.84841996
NQEBBVKW,0.9590291
J7RZTJYV,0.10661465
L3GJU6RF,0.84807396
ZSYND7DX,0.13850926
CZJY7PRN,0.051001344
MJ9WRM4M,0.053587522
YASCV8PN,0.18248916
KUN7TUTK,0.024604486
IRFLJD2D,0.18959297
N4UAW4PA,0.8703321
IK8TRNWL,0.8673108
FMBJQ2WC,0.49310166
P6DDADXF,0.27156812
E8KT8LX9,0.5122088
GNCM2IBR,0.05924406
SKURNLGD,0.04698241
BXKSENXG,0.055327497
79AUJWQO,0.061180256
LIFH7SYY,0.88327533
PV6DAG7G,0.052132923
BVUYYO6V,0.11144966
E24UCU9C,0.13764253
WND4GCXR,0.8375697
FNMSIPOZ,0.030205136
HNDFZ5ZQ,0.06995797
NX5XWWM6,0.12951064
CQZKI9FE,0.065776266
KKS8NI4M,0.91391337
D6W5OSHE,0.30397132
UHNL5QYA,0.8284136
IZBAVB2G,0.8413105
LP5T3YNX,0.059075784
JCWO9FS5,0.04572655
X3IKSNRI,0.23570028
TD4SVT5Q,0.24650887
A8NJXPM7,0.047654036
FQE2CCS2,0.22604133
EPNW2FWJ,0.13334377
KRWRNGWU,0.09947003
EFDDX6SB,0.06391983
KWTZFQJA,0.6173731
5VKVHQNS,0.049658366
B2RRKY3Q,0.17436823
OYLZKE8J,0.05995209
UMPXRT8V,0.05990398
BHM5STJV,0.08321624
JVMNYKNZ,0.0259981
EYRFPHCD,0.28180414
XYCVPCSR,0.15044343
P7YQVEJZ,0.057671566
UQGQ6DEX,0.052778766
JDIUNFUC,0.21270615
SAHTRJPZ,0.50561714
DJQHZZGO,0.05630075
KZ4D5KVQ,0.05712419
FFDDWJAF,0.066592954
PATRYWSS,0.05923169
TYL3EC9Q,0.42169508
ZFUEHGJ4,0.32403222
EN5L2EPX,0.86756575
ATCNREVT,0.05990398
BQN8HNH8,0.3482635
HXKURNUS,0.028760117
AXAZVB4K,0.19274104
HENCC6FT,0.5009642
GHUT6GEM,0.8332486
MJLTEQ8X,0.05809902
AXATNV5B,0.06525568
DHPTVGRB,0.07981605
KGXC7FQ4,0.39373502
EFTTA8GR,0.85173285
ARJLFXXD,0.055862814
KMYYV987,0.14795075
CBANJDUF,0.06417275
VJHEEXNX,0.22664557
FLAYFNKX,0.049437124
UMKZXPMW,0.1565537
WQRO5GVE,0.063883804
KWK92HUT,0.08976111
U69PQKEM,0.022024415
GN8SEXAX,0.057913195
EKUGG8VG,0.24531737
T4AJGZCG,0.2888691
ALGBPCM8,0.5549371
D479CUT5,0.8142092
NR9775G7,0.15328851
JTRIEYEC,0.4591376
AH9SKBCN,0.81566334
FWXZPNXP,0.03553739
AMTDOCCD,0.32484075
4MSVFV4N,0.865715
BXM38ZCB,0.1816878
SLHZ2CXT,0.03690537
YKTTNEXM,0.093501374
TK9R4LIA,0.056445774
3DAXYVEV,0.2263662
JNV8TZYX,0.016279278
SDFVB7AZ,0.050731238
XU6SWE4K,0.8428871
9JNYLFMS,0.062400647
XTFXT4ZB,0.8096618
CX3SF3V5,0.12465531
WGWJME8E,0.07128932
CC3DMJKZ,0.3710206
YV66YKOS,0.15293811
QWRV6C3C,0.095771395
3KHH75DQ,0.9938875
Q334UE6Q,0.92873764
CPUDWKZM,0.051718615
R5UN3FVO,0.1783083
Z9ZJXV2V,0.51947874
2AVDSNQW,0.057527523
GYLGAWAY,0.8074977
UV49XGET,0.05997987
EKG3NXKW,0.09689815
KVAMAWXK,0.26303014
QZL8CMHL,0.087200195
NTQEQGAR,0.037443258
WDALIXBU,0.2039982
UPXTTUNW,0.045588788
HDDJWBG3,0.048636127
VK4MSTTA,0.2162061
KTGAPWO5,0.063724324
C2QNPWKJ,0.058031432
UH7S7SQH,0.06258103
ISXGJQTC,0.44377032
FHGTVFKR,0.05746644
WPCHGDDB,0.20491073
B2D5UESG,0.065074146
4DW52PTQ,0.33565378
8ZDBRWQG,0.31163836
S8ZDGRDJ,0.27654377
GVYRPT3B,0.058930747
A6W39JAG,0.18043719
YCZHMD9R,0.05065127
ERMPWUHW,0.060435418
UFVY3RJP,0.24173877
97MGGUUN,0.06770635
MDGZBMCY,0.086344615
N4SGQT9G,0.30862835
IKTUHJBB,0.063503996
CV7OZDL8,0.046647318
GTDBGJGX,0.056093715
LAQX2M8E,0.08583444
7DREJVDJ,0.87773114
ARHH2F4X,0.18082295
CLWN2E2E,0.05554696
V329FYW8,0.057242487
CQBWKXVW,0.20216386
KCRW9MKN,0.17032172
QXZUCAXN,0.28414762
I72GYC7D,0.022271566
EVVGZBTD,0.053375337
4ZBTNPHX,0.34939072
MBVMQJFK,0.044886168
IJLDZ2NK,0.3710223
3FIZZXFC,0.040812775
3XDCBVDH,0.16847047
HP6NPUGJ,0.59952223
FJQZDBQL,0.9487875
74Z3BVUN,0.4249196
SEWX5SZ3,0.14989407
8ZOM4AFL,0.09640223
JGCIPQEM,0.0681691
FD3GAPHV,0.0563955
KE3PFGJG,0.8665748
NJHVEJVV,0.059563365
IQBIVZIA,0.23792799
3XEX8BPL,0.2200839
BQDPBGR4,0.1369078
PRYKFC5B,0.8491314
NF7ECUWG,0.083236724
3WN3EAR3,0.048398983
JB8MJJ9X,0.12874131
XYTUKMXP,0.18136829
BUHDIT9B,0.36304784
DDSWT6N6,0.50000703
KOPCMG2U,0.94360757
U8RB6XYY,0.1746253
WRQSV6G6,0.20455788
DUPJQKBG,0.047496278
G3T8TCVG,0.85858804
CLMYWNMD,0.84263104
UPYQ62CU,0.059495077
ABBOPNES,0.12426054
DGVZRPJ9,0.1538017
O9PEKZMC,0.07150204
GWAW52W6,0.026343266
8FGWNTZC,0.045675714
PONTSKBZ,0.061185803
GZXE87MY,0.17110193
BECIK4PZ,0.057242487
HXLEH8KZ,0.113271035
MSU7LETC,0.051866483
DSZHXUSX,0.06765489
BQVOWGH2,0.06238688
AYLTVRDN,0.053523354
NPDGVOFR,0.03895601
JV2TCYZF,0.17581786
XFRAV5XI,0.052306063
FYU6JUPA,0.1373138
3UTJS8KW,0.24280155
UUDARMCB,0.056866806
7W5PHQCP,0.170447
GU7UG4MM,0.056445774
CKE8WNTO,0.06428872
PF28OWQB,0.057954468
D3Q5FLEV,0.84756076
JNFZASGC,0.11369107
7PPBWNMR,0.25583965
9JYUO6FS,0.832803
VXSNMXPZ,0.051972415
CZ853YH5,0.06078338
DQW5YWGF,0.06377812
ZJNAKRDM,0.119123824
GMJCPZCY,0.46547303
GBZNYPOM,0.2218225
92SNBUTK,0.028867003
DK9EEIVH,0.048975967
ZS8EGYTP,0.022139216
DM8DRB3Y,0.35294318
86NJFRPY,0.1178344
HBLHWMSI,0.060851563
XRBQZIFA,0.07959936
HYEDUMVE,0.055793054
3RJJFGHK,0.15587136
MYXMFXFM,0.038735274
D5BLDVMC,0.36477807
XX32RURH,0.4533145
ANHGO3SB,0.058921017
VGDKS4FM,0.05412021
UXYEBVTF,0.060591597
YKTWGYZY,0.31017014
MN5AQ9DN,0.5236758
FMYTBH26,0.8365084
AVDCLO5W,0.059563365
G2KMJVDQ,0.23247659
FLMJFCNF,0.041828055
JYY9S2X7,0.13496217
P5JKAE2Q,0.061050646
3ZIJSH2I,0.11460105
KNWZHFTB,0.022730686
MWN9RYMG,0.05322956
4XIPKCAY,0.049306903
DC8GLTQN,0.05496582
MFZCH7AP,0.22728585
48WHKGW6,0.049487744
UHHFXNVE,0.52243245
EWNAUCZK,0.27287483
BSNORDW8,0.48371863
LLFDDCC3,0.8111942
YRZRPXGL,0.11990074
5LOZEDOO,0.02592594
GE8KU5BT,0.07910603
2UEIJVHM,0.05650076
2MZTXHWU,0.05995209
FZLRZTPQ,0.056127675
X8ZXDRQM,0.068508826
CGAJTGOQ,0.45049098
HPJJPMY3,0.17677113
HV5GHBTU,0.21807502
JNCCTVCS,0.06357406
APDNXRCY,0.09388024
JC8HNYFJ,0.19903442
7RRRJFJS,0.8422516
OXYRUJAU,0.060238935
AWPEHAE2,0.36745292
ACQJBWDY,0.06042303
BRAXBEYF,0.055733494
H5A4USFA,0.124941885
HWDWNVOK,0.06543009
3QE3Y75V,0.055126775
N6YU9E4R,0.051863037
DUCBRJK4,0.3287432
DPVTDSKN,0.937884
GB8VFDVT,0.052664135
M4KFYSUQ,0.18436083
NQAJUECH,0.44779366
8MZY4S3M,0.99462503
CSCOQAUT,0.1857668
3CKA23EB,0.39454028
ZQJHB7NV,0.058031432
Y7SMUBMH,0.2229774
HJCUI39B,0.19542652
LMQG5AWJ,0.16662845
ABWFYKDW,0.056202218
VYDPXR5F,0.2670973
8AFYNRTU,0.10073709
DBSYQMQZ,0.057185575
NGZMWHXX,0.027200088
GZKZHGQN,0.23582785
KA5NPLFE,0.075344406
KGXABCQY,0.07816507
ZQJFUHI8,0.0664273
K4ADMQJJ,0.13365926
MLEWU8VC,0.5281253
MVA4QUGM,0.16374494
LFCPQD4K,0.48433608
URVAX4XI,0.18011071
YARVA6WY,0.073830135
CAJANKYZ,0.3854704
NIVB97C6,0.8416599
KD3QTCUB,0.8225609
O7LBRIYA,0.102791995
GZED6J3V,0.020014022
4WHOTWMW,0.045625646
CU7AHXHU,0.057998925
KXPQBEKZ,0.060927857
AZK3QY23,0.32408327
J5NL2J8Z,0.37827185
IKOHDXRN,0.5135876
HZKMANR5,0.10461855
